date_id,BTC_Daily_Return,BTC_Intraday_Vol_Proxy,BTC_Momentum_5,BTC_Vol_5,BTC_SMA_5,BTC_Momentum_10,BTC_Vol_10,BTC_SMA_10,BTC_Momentum_20,BTC_Vol_20,BTC_SMA_20,BTC_Momentum_60,BTC_Vol_60,BTC_SMA_60,BTC_Is_Weekend,BTC_DOW_1,BTC_DOW_2,BTC_DOW_3,BTC_DOW_4,BTC_DOW_5,BTC_DOW_6,BTC_Month_2,BTC_Month_3,BTC_Month_4,BTC_Month_5,BTC_Month_6,BTC_Month_7,BTC_Month_8,BTC_Month_9,BTC_Month_10,BTC_Month_11,BTC_Month_12,BTC_Quarter_2,BTC_Quarter_3,BTC_Quarter_4,BTC_Price_Rank_Long,BTC_RSI_14,BTC_EWMA_Vol_20,BTC_OC_Range_Ratio,BTC_Overnight_Gap,forward_returns,risk_free_rate,BTC_Prev_Day_QQQ_Return,QQQ_Prev_Day_BTC_Return,Corr_BTC_QQQ_30d,market_forward_excess_returns,open,high,low,close
10,0.005964757703453620,0.01989708807028920,1.0171108739951400,0.014612711232737600,8276.0574224,0.8334374181865310,0.04006629319226910,8458.7984372,0.8062381978924860,0.02884672688651790,9345.4386725,0.7755732826426180,0.030334928693429900,10155.991390066700,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5595238095238100,18.72867826424700,0.02958641121704080,0.2953134657076810,0.00011224846912272200,-0.015852393223674900,5.47945205479452E-05,-0.008156347651077760,0.005957197419448780,-0.021416945022008900,-0.018556012019415900,8344.21289,8393.041992,8227.69531,8393.041992
11,-0.015852393223674900,0.03234337285013930,1.0017071665099300,0.017062814356259600,8278.8728524,0.8489790249789830,0.039640796102968100,8311.8652342,0.797254458251146,0.028841439531744900,9240.410938,0.7529492450462940,0.030286219338127600,10110.821517066700,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5436507936507940,16.00715791105570,0.02826321354511280,0.48837507253010000,-0.000270174032509507,-0.006543921441649840,5.47945205479452E-05,-0.01719440914188080,0.005964757703453620,0.020374359824102900,-0.009260021031107500,8390.77441,8414.22754,8146.43701,8259.99219
12,-0.006543921441649840,0.013261653699181700,1.012555721901010,0.014828712473733600,8299.2236324,0.9519025850181930,0.01935620551264050,8270.4025382,0.7922283034443330,0.028753765073725400,9132.8054691,0.6950855854879530,0.028386659966667500,10050.8262859,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5238095238095240,16.175535694066600,0.02688728719070220,0.4921453632410920,-6.02966671812144E-05,0.03223113040549940,5.47945205479452E-05,0.010975300011269100,-0.015852393223674900,0.023544509026301000,0.02945652565555780,8259.49414,8260.055664,8151.23682,8205.93945
13,0.03223113040549940,0.0496807127029366,0.9824355767383850,0.02074741667677790,8170.242188000000,0.9992459081002930,0.017299046437854400,8223.149805200000,0.8051365767491750,0.03034500180408440,8808.780469100000,0.6890642188181660,0.028078495623756900,9867.471858733330,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5317460317460320,23.89784272301990,0.026486370192099500,0.6369818071605920,0.00012078507592860900,-0.002042277448033540,5.47945205479452E-05,0.014725602713606700,-0.006543921441649840,0.15363981684828400,-0.004791566468415360,7989.12061,8308.4502,7905.76611,8245.62305
14,-0.002042277448033540,0.017792866474259100,0.9962216683403420,0.019554814757517800,8164.000390000000,0.9979223846089980,0.017310711452958700,8221.4366212,0.8068820408815220,0.03037173283734130,8710.307226600000,0.6936548287286970,0.028080052390059400,9806.902636733340,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5238095238095240,38.80738703021010,0.025209316841813700,0.12294117587414900,0.00014875285864524000,0.04459432471133760,5.47945205479452E-05,-0.0030188549335310500,0.03223113040549940,0.08606064958676150,0.041824329608204600,8246.84961,8332.71484,8185.76318,8228.7832
15,0.04459432471133760,0.05459557596978380,1.0475022734904500,0.027451338301158500,8241.960546000000,1.0606544207270800,0.02112824659667890,8270.5920892,0.8372679456761960,0.03258401205962780,8626.7734861,0.7570655052847240,0.028384619721757300,9760.931233666670,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5714285714285710,52.74119523851680,0.028205650601109400,0.7981973085018210,0.00012852690055065200,-0.0010780456077136300,5.47945205479452E-05,-0.014980927805943200,-0.002042277448033540,0.13632441194021600,-0.00380763563201137,8229.84082,8627.70605,8169.29883,8595.74023
16,-0.0010780456077136300,0.017937782478302900,1.0533611131513300,0.02673181319221040,8328.955174000000,1.0352797349023700,0.020303060048724300,8299.852636200000,0.8433290001093730,0.03262419518264410,8547.0150876,0.7451221148818250,0.02827653994652030,9711.979475833330,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5674603174603170,64.38646430969060,0.02683080784655600,0.007782501541967950,-0.0012168771647488300,-0.030829511788764500,5.47945205479452E-05,0.009761622262970620,0.04459432471133760,0.15664511455616400,-0.033507456340495000,8585.28027,8625.27246,8471.93359,8586.47363
17,-0.030829511788764500,0.047620164497792300,1.0417619648418100,0.030065044809420400,8395.67539,0.9974207338885020,0.022994064094973100,8297.7006832,0.8305381285826360,0.032984313327688900,8462.1170896,0.7310935101799410,0.028464164203939700,9660.965153,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5436507936507940,51.989899089675700,0.027145033223510900,0.6496714728802920,-0.00014102762696088800,0.006451222545331700,5.47945205479452E-05,0.007744431982054320,-0.0010780456077136300,0.15480426827744000,0.0037606264596001300,8585.2627,8721.78027,8316.18164,8321.75684
18,0.006451222545331700,0.012723688267853400,0.974283342203793,0.014742703667697700,8388.09570188,1.0205640159823500,0.02217651522049180,8315.02812394,0.9714775249901470,0.02057513288493200,8292.71533107,0.8121659546702890,0.02608629310966990,9557.184618990000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5476190476190480,52.687965675573100,0.023554365364064700,0.5076870658370700,-2.08904311495006E-05,-0.020217757356725400,5.47945205479452E-05,0.012879002166578600,-0.030829511788764500,0.159640827066415,-0.022867431937304000,8320.83203,8390.20898,8284.13086,8374.68652
19,-0.020217757356725400,0.027483500434664000,0.955615715318979,0.015875789766550800,8311.87480388,1.0066084336333000,0.02317514109102730,8320.414988940000,0.9668169851570850,0.020773441367906100,8278.634130070000,0.7909293539396410,0.02614989462201590,9521.03512349,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4880952380952380,45.7521157110142,0.02309091093481000,0.7372050458811990,-0.00014669325198801700,-0.019236463016702300,5.47945205479452E-05,-0.00010467270158542900,0.006451222545331700,0.185270149246454,-0.021849615145306300,8373.45801,8410.71484,8182.70654,8205.36914
20,-0.019236463016702300,0.028606326941367900,0.9670466242558460,0.012329542888837500,8257.02880788,1.0074323913784100,0.023095874037484200,8326.35209894,0.991200739795522,0.018822158266091300,8275.06208457,0.7865254202887050,0.02619572419913000,9484.631502156670,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.45634920634920600,40.021642834857700,0.02247368755188020,0.6781725276005310,-8.46202027177112E-05,0.007006409668572470,5.47945205479452E-05,0.01271654220977640,-0.020217757356725400,0.18918278102987100,0.00437562594930546,8204.6748,8216.8125,7985.089844,8047.52686
21,0.007006409668572470,0.01659563891991850,0.9720934472834790,0.013395241575146100,8210.499901880000,0.9828136795557250,0.02053928005231730,8312.18090694,0.9820725477210510,0.018500222770244400,8267.66535607,0.7833036465180590,0.02616150338525230,9447.266511823330,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4603174603174600,45.28358321328410,0.02167725458322470,0.41899459887834900,3.54941344054005E-05,-0.01612846043142640,5.47945205479452E-05,-0.002480399958660560,-0.019236463016702300,0.19205861143602300,-0.01877100483538630,8047.8125,8134.83154,8000.94287,8103.91113
22,-0.01612846043142640,0.02945861429380100,0.9582023681659710,0.013916991079538000,8140.940234,0.9689412548868710,0.02105383872352090,8286.62333894,0.9669281676227410,0.0188173374163228,8254.02998007,0.7304111660760220,0.025038508950286900,9398.219075306670,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4246031746031750,43.278725667850400,0.020950841105550700,0.5406405687756110,-0.00036742012001811400,0.0026322511986591700,5.47945205479452E-05,0.002641975852123000,0.007006409668572470,0.1989269285150780,-9.88862398903188E-06,8100.93359,8138.41357,7902.16406,7973.20752
23,0.0026322511986591700,0.01216017518667560,1.0243793954854800,0.016222199910404800,8106.295605000000,0.9906226363614830,0.014885858243499900,8181.66220644,0.9880675569662330,0.01885707869998720,8239.681444820000,0.8137079662185140,0.024404699409716200,9288.586100073330,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.503968253968254,49.93769202650250,0.02054910860478840,0.18553830792600300,0.0003693841087164530,-0.02007801889746210,5.47945205479452E-05,-0.009609919917334060,-0.01612846043142640,0.20517690538875400,-0.022717876205932800,8225.11523,8296.69434,8196.41602,8243.7207
24,-0.02007801889746210,0.027145632271147400,0.9968277033659920,0.019539719162761900,8101.154003000000,0.9690096785127210,0.016019695183385500,8155.826952440000,0.9624881095197550,0.019286354280406800,8223.93950122,0.776155881018522,0.0241680524006918,9249.756738073330,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.44841269841269800,45.50573766116610,0.020393255329352000,0.7435093811186390,-3.86184844908266E-05,-0.0697594788876762,5.47945205479452E-05,0.008868485575668880,0.0026322511986591700,0.21181110675364600,-0.06712560351416080,8243.40234,8296.65137,8074.46289,8078.20312
25,-0.0697594788876762,0.08019509758339490,0.9424904420398180,0.03710238922663120,8009.446875,0.9030965735363460,0.02645848960083870,8075.1935545000000,0.9097674316324020,0.02444119474076540,8186.673485720000,0.7396359025766100,0.025500060673566400,9205.668587073330,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3611111111111110,21.122568598356800,0.028023925369882700,0.9003969285300990,-0.0002444355471963310,-0.002818900191288170,5.47945205479452E-05,-0.007963131495940750,-0.02007801889746210,0.16976005554270300,-0.005400442186230240,8076.22852,8092.99951,7469.32275,7514.67188
26,-0.002818900191288170,0.01146604457270850,0.9380274109582860,0.036741385912079700,7910.432519,0.8947784197180910,0.02598329354967640,7987.0737795000000,0.9131786574418360,0.0244384313657111,8151.05095172,0.7391108917917370,0.025499012351185300,9161.584773573330,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.35714285714285700,20.988947466564400,0.02672097834407840,0.18909485240212500,-0.0006578929963871880,0.15576341885943700,5.47945205479452E-05,0.0019285378197269100,-0.0697594788876762,0.16171244124232300,0.0640141140595429,7509.72803,7532.86768,7446.98877,7493.48877
27,0.15576341885943700,0.15011943961968200,1.0533468629623400,0.08467924621506030,7998.156934000000,1.0554918434784800,0.0583231730403767,8032.606885500000,1.062466991276600,0.04330154532520480,8176.51093722,0.8351027152258120,0.032690882358505000,9133.08277174,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5793650793650790,56.08246539432040,0.05559441343746270,0.9656981661365030,-0.00037174273365858700,-0.03094380485085750,5.47945205479452E-05,0.009728415357403100,-0.002818900191288170,0.22081163332870300,-0.033675816484368600,7490.70312,8691.54004,7479.98438,8660.7002
28,-0.03094380485085750,0.0576164836422238,1.2317435262389700,0.07239790001164900,8841.404982,1.1609065005246500,0.06167930080887710,8425.425928500000,1.1248502014246800,0.045969982898862900,8356.02463372,0.9732863920151760,0.03377254109054500,9109.794653240000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6071428571428570,61.33338424212030,0.05275020182949360,0.562787177837808,0.0014014991259934100,0.0185324447973092,5.47945205479452E-05,0.007986006656417020,0.15576341885943700,0.19562111276038500,0.01578188755901430,9565.10156,9805.11816,9256.14844,9256.14844
29,0.0185324447973092,0.03024763152738260,1.2581172521060600,0.06947781261710570,9228.244728,1.180148468675000,0.06146170263726460,8569.3386235,1.0967859948927300,0.04520689974815500,8397.62199722,0.9822376284260320,0.033836369382829700,9106.953214406670,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6150793650793650,65.70696766708300,0.05023340829097810,0.6321929457181520,-0.0008327448560235820,-0.023543519023090400,5.47945205479452E-05,0.00986510938458407,-0.03094380485085750,0.17525402547958700,-0.026264983212383700,9248.44043,9516.18066,9232.64844,9427.6875
30,-0.023543519023090400,0.03689910788318690,1.062930981030840,0.04083639562059440,9337.25,1.119635014414320,0.062674515928501,8667.703467,1.0721195867691700,0.04565712908972760,8428.58464372,0.9558766148053140,0.03397244945434090,9099.87092274,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5952380952380950,64.64175677501770,0.04891931030273480,0.634652574583626,-0.0005541772571481250,-0.0006671499484554030,5.47945205479452E-05,-0.0077441763555106100,0.0185324447973092,0.16764483444463300,-0.0034369685282981500,9422.46289,9426.87402,9085.37012,9205.72656
31,-0.0006671499484554030,0.03850635303788970,0.995090553355947,0.0271763305927011,9328.172460000000,1.1159505877000400,0.06274405501414070,8763.289893,1.1054859132365600,0.04492351987702720,8472.47604972,0.9427764483859330,0.033926787273503200,9090.564493740000,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5912698412698410,64.0295354422149,0.04660416842547800,0.008105808476407430,-0.0003550561684290130,0.0066872071150478900,5.47945205479452E-05,0.004846036696195990,-0.023543519023090400,0.16686784646465200,0.0039350541797873700,9202.45801,9383.16113,9028.71777,9199.58496
32,0.0066872071150478900,0.015603497671517700,0.9695750600946540,0.02074375190448880,9270.05039,1.1464312486859100,0.061752900434250000,8881.580030000000,1.1109029757260700,0.04491302185719060,8518.70349122,0.8950728370664920,0.032992223187365000,9072.470222906670,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.6031746031746030,66.788296831583,0.04432962164786070,0.46732532698994800,-0.0006079372085063820,0.019193395358232800,5.47945205479452E-05,0.00045683534916318700,-0.0006671499484554030,0.17360019481618800,0.016409957553381700,9193.99219,9275.65723,9132.047852,9261.10449
33,0.019193395358232800,0.03354587119449890,1.0224735916987700,0.010622325715948800,9286.674802,1.0868188579025100,0.02847955192579010,9311.962401,1.1471284398546900,0.04468102379586020,8672.284643250000,0.8900366650071130,0.03293191224526080,9008.788858906670,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.6111111111111110,65.00340951690470,0.03866839607536690,0.5644892913258480,2.73871458074115E-05,-0.0074458564494365200,5.47945205479452E-05,0.009082595807970330,0.0066872071150478900,0.17488979155437600,-0.010219337369530400,9235.60742,9505.051758,9191.48535,9412.6123
34,-0.0074458564494365200,0.021426766571968000,1.0155379161800800,0.011812556126863900,9315.263278000000,1.0105521869655800,0.019858049095513900,9321.717869,1.1609190627790000,0.044382502835313300,8737.03466725,0.902371695645376,0.032841524236619600,8991.942602406670,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.6071428571428570,66.63590068648860,0.03703029120046990,0.3515329072484220,4.17081663928176E-05,0.0019644084873504700,5.47945205479452E-05,0.00618499522300997,0.019193395358232800,0.03556730509629880,-0.0008035128012040910,9413.0048828,9457.41797,9256.93164,9342.52734
35,0.0019644084873504700,0.012529097890494000,1.0107735951049600,0.011646054315741400,9335.218356000000,0.9800208692159830,0.016436001797846900,9302.634373,1.1551064331575400,0.04440500406586540,8799.88310475,0.8900497313040300,0.03276837933740510,8972.66968574,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.6071428571428570,78.36123775979480,0.03523839367941350,0.1705952488576900,-0.00017801178840326500,-0.009968973130333630,5.47945205479452E-05,0.0005497251099588760,-0.0074458564494365200,0.05166659342333000,-0.012707384169071600,9340.86426,9423.2373,9305.90918,9360.87988
